linker_id,name,xyz_file,smiles
185,dir_5_n_link__3_N_iPr2__site2,dir_5_n_link__3_N_iPr2__site2.xyz,CC(N(c1ccnc2c1nnc1c2nccc1)C(C)C)C
186,dir_5_n_link__5_NPh2__site1,dir_5_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1ccc2c(n1)c1ncccc1nn2)c1ccccc1
187,dir_5_n_link__5_NPh2__site2,dir_5_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1ccnc2c1nnc1c2nccc1)c1ccccc1
188,dir_5_n_link__6_NPhNH2__site1,dir_5_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc2c(n1)c1ncccc1nn2)c1ccc(cc1)N
189,dir_5_n_link__6_NPhNH2__site2,dir_5_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccnc2c1nnc1c2nccc1)c1ccc(cc1)N
190,dir_5_n_link__7_pipyredine__site1,dir_5_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)c1ccc2c(n1)c1ncccc1nn2
191,dir_5_n_link__7_pipyredine__site2,dir_5_n_link__7_pipyredine__site2.xyz,C1CCN(CC1)c1ccnc2c1nnc1c2nccc1
192,dir_5_n_link__8_p-pyridine__site1,dir_5_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)c1ccc2c(n1)c1ncccc1nn2
193,dir_5_n_link__8_p-pyridine__site2,dir_5_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)c1ccnc2c1nnc1c2nccc1
194,dir_5_n_link__9_m-pyridine__site1,dir_5_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)c1ccc2c(n1)c1ncccc1nn2
195,dir_5_n_link__9_m-pyridine__site2,dir_5_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)c1ccnc2c1nnc1c2nccc1
196,dir_5_n_link__10_o-pyridine__site1,dir_5_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)c1ccc2c(n1)c1ncccc1nn2
197,dir_5_n_link__10_o-pyridine__site2,dir_5_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)c1ccnc2c1nnc1c2nccc1
198,dir_5_n_link__11_pyrazine__site1,dir_5_n_link__11_pyrazine__site1.xyz,c1ncc(nc1)c1ccc2c(n1)c1ncccc1nn2
199,dir_5_n_link__11_pyrazine__site2,dir_5_n_link__11_pyrazine__site2.xyz,c1ncc(nc1)c1ccnc2c1nnc1c2nccc1
200,dir_5_n_link__12_pyramidine_H1__site1,dir_5_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)c1ccc2c(n1)c1ncccc1nn2
201,dir_5_n_link__12_pyramidine_H1__site2,dir_5_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)c1ccnc2c1nnc1c2nccc1
202,dir_5_n_link__13_pyramidine__site1,dir_5_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)c1ccc2c(n1)c1ncccc1nn2
203,dir_5_n_link__13_pyramidine__site2,dir_5_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)c1ccnc2c1nnc1c2nccc1
204,dir_5_n_link__14_pyramidine__site1,dir_5_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)c1ccc2c(n1)c1ncccc1nn2
205,dir_5_n_link__14_pyramidine__site2,dir_5_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)c1ccnc2c1nnc1c2nccc1
206,dir_5_n_link__15_DABCO_H1__site1,dir_5_n_link__15_DABCO_H1__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)[C@H]1C[N@@]2CC[N@]1CC2
207,dir_5_n_link__15_DABCO_H1__site2,dir_5_n_link__15_DABCO_H1__site2.xyz,c1cc([C@H]2C[N@@]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
208,dir_5_n_link__16_NEt2__site1,dir_5_n_link__16_NEt2__site1.xyz,CCN(c1ccc2c(n1)c1ncccc1nn2)CC
209,dir_5_n_link__16_NEt2__site2,dir_5_n_link__16_NEt2__site2.xyz,CCN(c1ccnc2c1nnc1c2nccc1)CC
210,dir_5_n_link__17_base__site1,dir_5_n_link__17_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)[C@H]1C[C@@H]2CC[N@]1CC2
211,dir_5_n_link__17_base__site2,dir_5_n_link__17_base__site2.xyz,c1cc([C@H]2C[C@@H]3CC[N@]2CC3)c2c(n1)c1ncccc1nn2
212,dir_5_n_link__18_base__site1,dir_5_n_link__18_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)[C@H]1C[N@@]2CC[C@H]1CC2
213,dir_5_n_link__18_base__site2,dir_5_n_link__18_base__site2.xyz,c1cc([C@H]2C[N@@]3CC[C@H]2CC3)c2c(n1)c1ncccc1nn2
214,dir_5_n_link__19_base__site1,dir_5_n_link__19_base__site1.xyz,c1ccc2c(n1)c1nc(ccc1nn2)[C@]12CC[N@](CC1)CC2
215,dir_5_n_link__19_base__site2,dir_5_n_link__19_base__site2.xyz,c1cc(c2c(n1)c1ncccc1nn2)[C@]12CC[N@](CC1)CC2
216,dir_5_n_link__20_H2__site1,dir_5_n_link__20_H2__site1.xyz,Nc1ccc(cc1)N(c1ccc2c(n1)c1ncccc1nn2)C
217,dir_5_n_link__20_H2__site2,dir_5_n_link__20_H2__site2.xyz,Nc1ccc(cc1)N(c1ccnc2c1nnc1c2nccc1)C
218,dir_5_n_link__21_H2__site1,dir_5_n_link__21_H2__site1.xyz,Nc1ccc(cc1)Nc1ccc2c(n1)c1ncccc1nn2
219,dir_5_n_link__21_H2__site2,dir_5_n_link__21_H2__site2.xyz,Nc1ccc(cc1)Nc1ccnc2c1nnc1c2nccc1
220,dir_7_n_link__1_NH2__site1,dir_7_n_link__1_NH2__site1.xyz,NC1=Nc2c(=C1)cc1c(=CC=N1)c2
221,dir_7_n_link__1_NH2__site2,dir_7_n_link__1_NH2__site2.xyz,NC1=c2cc3N=CC=c3cc2N=C1
222,dir_7_n_link__2_NMe2__site1,dir_7_n_link__2_NMe2__site1.xyz,CN(C1=Nc2c(=C1)cc1c(=CC=N1)c2)C
223,dir_7_n_link__2_NMe2__site2,dir_7_n_link__2_NMe2__site2.xyz,CN(C1=CN=c2c1cc1=NC=Cc1c2)C
224,dir_7_n_link__3_N_iPr2__site1,dir_7_n_link__3_N_iPr2__site1.xyz,CC(N(C1=Nc2c(=C1)cc1c(=CC=N1)c2)C(C)C)C
225,dir_7_n_link__3_N_iPr2__site2,dir_7_n_link__3_N_iPr2__site2.xyz,CC(N(C1=c2cc3N=CC=c3cc2N=C1)C(C)C)C
226,dir_7_n_link__5_NPh2__site1,dir_7_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N1c2ccccc2[C@]21NC1=C([CH]2)[CH]C2=NC=CC2=C1
227,dir_7_n_link__5_NPh2__site2,dir_7_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(C1=CN=c2c1cc1=NC=Cc1c2)c1ccccc1
228,dir_7_n_link__6_NPhNH2__site1,dir_7_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(C1=Nc2c(=C1)cc1c(=CC=N1)c2)c1ccc(cc1)N
229,dir_7_n_link__6_NPhNH2__site2,dir_7_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(C1=CN=c2c1cc1=NC=Cc1c2)c1ccc(cc1)N
230,dir_7_n_link__7_pipyredine__site1,dir_7_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
231,dir_7_n_link__7_pipyredine__site2,dir_7_n_link__7_pipyredine__site2.xyz,C1CCN(CC1)C1=CN=c2c1cc1=NC=Cc1c2
232,dir_7_n_link__8_p-pyridine__site1,dir_7_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)C1=Nc2c(=C1)cc1c(=CC=N1)c2
233,dir_7_n_link__8_p-pyridine__site2,dir_7_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)C1=c2cc3N=CC=c3cc2N=C1
234,dir_7_n_link__9_m-pyridine__site1,dir_7_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
235,dir_7_n_link__9_m-pyridine__site2,dir_7_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)C1=CN=c2c1cc1=NC=Cc1c2
236,dir_7_n_link__10_o-pyridine__site1,dir_7_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
237,dir_7_n_link__10_o-pyridine__site2,dir_7_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)C1=CN=c2c1cc1=NC=Cc1c2
238,dir_7_n_link__11_pyrazine__site1,dir_7_n_link__11_pyrazine__site1.xyz,c1cnc(cn1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
239,dir_7_n_link__11_pyrazine__site2,dir_7_n_link__11_pyrazine__site2.xyz,c1cnc(cn1)C1=CN=c2c1cc1=NC=Cc1c2
240,dir_7_n_link__12_pyramidine_H1__site1,dir_7_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
241,dir_7_n_link__12_pyramidine_H1__site2,dir_7_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)C1=CN=c2c1cc1=NC=Cc1c2
242,dir_7_n_link__13_pyramidine__site1,dir_7_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
243,dir_7_n_link__13_pyramidine__site2,dir_7_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)C1=c2cc3N=CC=c3cc2N=C1
244,dir_7_n_link__14_pyramidine__site1,dir_7_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)C1=Cc2c(=N1)cc1c(=NC=C1)c2
245,dir_7_n_link__14_pyramidine__site2,dir_7_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)C1=CN=c2c1cc1=NC=Cc1c2
246,dir_7_n_link__15_DABCO_H1__site1,dir_7_n_link__15_DABCO_H1__site1.xyz,C1=Cc2c(=N1)cc1c(=NC(=C1)[C@H]1C[N@@]3CC[N@]1CC3)c2
247,dir_7_n_link__15_DABCO_H1__site2,dir_7_n_link__15_DABCO_H1__site2.xyz,C1=Nc2c(=C1)cc1c(=C(C=N1)[C@H]1C[N@@]3CC[N@]1CC3)c2
248,dir_7_n_link__16_NEt2__site1,dir_7_n_link__16_NEt2__site1.xyz,CCN(C1=Nc2c(=C1)cc1c(=CC=N1)c2)CC
249,dir_7_n_link__16_NEt2__site2,dir_7_n_link__16_NEt2__site2.xyz,CCN(C1=CN=c2c1cc1=NC=Cc1c2)CC
250,dir_7_n_link__17_base__site1,dir_7_n_link__17_base__site1.xyz,C1=Cc2c(=N1)cc1c(=NC(=C1)[C@H]1C[C@@H]3CC[N@]1CC3)c2
251,dir_7_n_link__17_base__site2,dir_7_n_link__17_base__site2.xyz,C1=Cc2c(=N1)cc1c(=NC=C1[C@H]1C[C@@H]3CC[N@]1CC3)c2
252,dir_7_n_link__18_base__site1,dir_7_n_link__18_base__site1.xyz,C1=Nc2c(=C1)cc1c(=CC(=N1)[C@H]1C[N@@]3CC[C@H]1CC3)c2
253,dir_7_n_link__18_base__site2,dir_7_n_link__18_base__site2.xyz,C1=Nc2c(=C1)cc1c(=C(C=N1)[C@H]1C[N@@]3CC[C@H]1CC3)c2
254,dir_7_n_link__19_base__site1,dir_7_n_link__19_base__site1.xyz,C1=Nc2c(=C1)cc1c(=CC(=N1)[C@]13CC[N@](CC1)CC3)c2
255,dir_7_n_link__19_base__site2,dir_7_n_link__19_base__site2.xyz,C1=Nc2c(=C1)cc1c(=C(C=N1)[C@]13CC[N@](CC1)CC3)c2
256,dir_7_n_link__20_H2__site1,dir_7_n_link__20_H2__site1.xyz,Nc1ccc2c(c1)[C@@]1(N2C)[CH]C2=C(N1)C=C1C(=NC=C1)[CH]2
257,dir_7_n_link__20_H2__site2,dir_7_n_link__20_H2__site2.xyz,Nc1ccc(cc1)N(C1=CN=c2c1cc1=NC=Cc1c2)C
258,dir_7_n_link__21_H2__site1,dir_7_n_link__21_H2__site1.xyz,Nc1ccc(cc1)NC1=Cc2c(=N1)cc1c(=NC=C1)c2
259,dir_7_n_link__21_H2__site2,dir_7_n_link__21_H2__site2.xyz,Nc1ccc(cc1)NC1=CN=c2c1cc1=NC=Cc1c2
260,dir_8_n_link__1_NH2__site1,dir_8_n_link__1_NH2__site1.xyz,Nc1cnc2c(n1)cccc2
261,dir_8_n_link__1_NH2__site2,dir_8_n_link__1_NH2__site2.xyz,Nc1ccc2c(c1)nccn2
262,dir_8_n_link__2_NMe2__site1,dir_8_n_link__2_NMe2__site1.xyz,CN(c1cnc2c(n1)cccc2)C
263,dir_8_n_link__2_NMe2__site2,dir_8_n_link__2_NMe2__site2.xyz,CN(c1ccc2c(c1)nccn2)C
264,dir_8_n_link__3_N_iPr2__site1,dir_8_n_link__3_N_iPr2__site1.xyz,CC(N(c1cnc2c(n1)cccc2)C(C)C)C
265,dir_8_n_link__3_N_iPr2__site2,dir_8_n_link__3_N_iPr2__site2.xyz,CC(N(c1ccc2c(c1)nccn2)C(C)C)C
266,dir_8_n_link__5_NPh2__site1,dir_8_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1cnc2c(n1)cccc2)c1ccccc1
267,dir_8_n_link__5_NPh2__site2,dir_8_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1ccc2c(c1)nccn2)c1ccccc1
268,dir_8_n_link__6_NPhNH2__site1,dir_8_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1cnc2c(n1)cccc2)c1ccc(cc1)N
269,dir_8_n_link__6_NPhNH2__site2,dir_8_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1ccc2c(c1)nccn2)c1ccc(cc1)N
270,dir_8_n_link__7_pipyredine__site1,dir_8_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)c1cnc2c(n1)cccc2
271,dir_8_n_link__7_pipyredine__site2,dir_8_n_link__7_pipyredine__site2.xyz,C1CCN(CC1)c1ccc2c(c1)nccn2
272,dir_8_n_link__8_p-pyridine__site1,dir_8_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)c1cnc2c(n1)cccc2
273,dir_8_n_link__8_p-pyridine__site2,dir_8_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)c1ccc2c(c1)nccn2
274,dir_8_n_link__9_m-pyridine__site1,dir_8_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)c1cnc2c(n1)cccc2
275,dir_8_n_link__9_m-pyridine__site2,dir_8_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)c1ccc2c(c1)nccn2
276,dir_8_n_link__10_o-pyridine__site1,dir_8_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)c1cnc2c(n1)cccc2
277,dir_8_n_link__10_o-pyridine__site2,dir_8_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)c1ccc2c(c1)nccn2
278,dir_8_n_link__11_pyrazine__site1,dir_8_n_link__11_pyrazine__site1.xyz,c1cnc(cn1)c1cnc2c(n1)cccc2
279,dir_8_n_link__11_pyrazine__site2,dir_8_n_link__11_pyrazine__site2.xyz,c1ncc(nc1)c1ccc2c(c1)nccn2
280,dir_8_n_link__12_pyramidine_H1__site1,dir_8_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)c1cnc2c(n1)cccc2
281,dir_8_n_link__12_pyramidine_H1__site2,dir_8_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)c1ccc2c(c1)nccn2
282,dir_8_n_link__13_pyramidine__site1,dir_8_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)c1cnc2c(n1)cccc2
283,dir_8_n_link__13_pyramidine__site2,dir_8_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)c1ccc2c(c1)nccn2
284,dir_8_n_link__14_pyramidine__site1,dir_8_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)c1cnc2c(n1)cccc2
285,dir_8_n_link__14_pyramidine__site2,dir_8_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)c1ccc2c(c1)nccn2
286,dir_8_n_link__15_DABCO_H1__site1,dir_8_n_link__15_DABCO_H1__site1.xyz,c1ccc2c(c1)nc(cn2)[C@H]1C[N@@]2CC[N@]1CC2
287,dir_8_n_link__15_DABCO_H1__site2,dir_8_n_link__15_DABCO_H1__site2.xyz,c1cnc2c(n1)cc(cc2)[C@H]1C[N@@]2CC[N@]1CC2
288,dir_8_n_link__16_NEt2__site1,dir_8_n_link__16_NEt2__site1.xyz,CCN(c1cnc2c(n1)cccc2)CC
289,dir_8_n_link__16_NEt2__site2,dir_8_n_link__16_NEt2__site2.xyz,CCN(c1ccc2c(c1)nccn2)CC
290,dir_8_n_link__17_base__site1,dir_8_n_link__17_base__site1.xyz,c1ccc2c(c1)nc(cn2)[C@H]1C[C@@H]2CC[N@]1CC2
291,dir_8_n_link__17_base__site2,dir_8_n_link__17_base__site2.xyz,c1cnc2c(n1)cc(cc2)[C@H]1C[C@@H]2CC[N@]1CC2
292,dir_8_n_link__18_base__site1,dir_8_n_link__18_base__site1.xyz,c1ccc2c(c1)nc(cn2)[C@H]1C[N@@]2CC[C@H]1CC2
293,dir_8_n_link__18_base__site2,dir_8_n_link__18_base__site2.xyz,c1cnc2c(n1)cc(cc2)[C@H]1C[N@@]2CC[C@H]1CC2
294,dir_8_n_link__19_base__site1,dir_8_n_link__19_base__site1.xyz,c1ccc2c(c1)nc(cn2)[C@]12CC[N@](CC1)CC2
295,dir_8_n_link__19_base__site2,dir_8_n_link__19_base__site2.xyz,c1cnc2c(n1)cc(cc2)[C@]12CC[N@](CC1)CC2
296,dir_8_n_link__20_H2__site1,dir_8_n_link__20_H2__site1.xyz,Nc1ccc(cc1)N(c1cnc2c(n1)cccc2)C
297,dir_8_n_link__20_H2__site2,dir_8_n_link__20_H2__site2.xyz,Nc1ccc(cc1)N(c1ccc2c(c1)nccn2)C
298,dir_8_n_link__21_H2__site1,dir_8_n_link__21_H2__site1.xyz,Nc1ccc(cc1)Nc1cnc2c(n1)cccc2
299,dir_8_n_link__21_H2__site2,dir_8_n_link__21_H2__site2.xyz,Nc1ccc(cc1)Nc1ccc2c(c1)nccn2
300,dir_9_n_link__1_NH2__site1,dir_9_n_link__1_NH2__site1.xyz,Nc1ccc2c(c1)nc1c(n2)cccc1
301,dir_9_n_link__1_NH2__site2,dir_9_n_link__1_NH2__site2.xyz,Nc1cccc2c1nc1ccccc1n2
302,dir_9_n_link__1_NH2__site3,dir_9_n_link__1_NH2__site3.xyz,Nc1ccc2c(c1)nc1c(n2)cccc1
303,dir_9_n_link__2_NMe2__site1,dir_9_n_link__2_NMe2__site1.xyz,CN(c1ccc2c(c1)nc1c(n2)cccc1)C
304,dir_9_n_link__2_NMe2__site2,dir_9_n_link__2_NMe2__site2.xyz,CN(c1cccc2c1nc1ccccc1n2)C
305,dir_9_n_link__2_NMe2__site3,dir_9_n_link__2_NMe2__site3.xyz,CN(c1ccc2c(c1)nc1c(n2)cccc1)C
306,dir_9_n_link__3_N_iPr2__site1,dir_9_n_link__3_N_iPr2__site1.xyz,CC(N(c1ccc2c(c1)nc1c(n2)cccc1)C(C)C)C
307,dir_9_n_link__3_N_iPr2__site2,dir_9_n_link__3_N_iPr2__site2.xyz,CC(N(c1cccc2c1nc1ccccc1n2)C(C)C)C
308,dir_9_n_link__3_N_iPr2__site3,dir_9_n_link__3_N_iPr2__site3.xyz,CC(N(c1ccc2c(c1)nc1c(n2)cccc1)C(C)C)C
309,dir_9_n_link__5_NPh2__site1,dir_9_n_link__5_NPh2__site1.xyz,c1ccc(cc1)N(c1ccc2c(c1)nc1c(n2)cccc1)c1ccccc1
310,dir_9_n_link__5_NPh2__site2,dir_9_n_link__5_NPh2__site2.xyz,c1ccc(cc1)N(c1cccc2c1nc1ccccc1n2)c1ccccc1
311,dir_9_n_link__5_NPh2__site3,dir_9_n_link__5_NPh2__site3.xyz,c1ccc(cc1)N(c1ccc2c(c1)nc1c(n2)cccc1)c1ccccc1
312,dir_9_n_link__6_NPhNH2__site1,dir_9_n_link__6_NPhNH2__site1.xyz,Nc1ccc(cc1)N(c1ccc2c(c1)nc1c(n2)cccc1)c1ccc(cc1)N
313,dir_9_n_link__6_NPhNH2__site2,dir_9_n_link__6_NPhNH2__site2.xyz,Nc1ccc(cc1)N(c1cccc2c1nc1ccccc1n2)c1ccc(cc1)N
314,dir_9_n_link__6_NPhNH2__site3,dir_9_n_link__6_NPhNH2__site3.xyz,Nc1ccc(cc1)N(c1ccc2c(c1)nc1c(n2)cccc1)c1ccc(cc1)N
315,dir_9_n_link__7_pipyredine__site1,dir_9_n_link__7_pipyredine__site1.xyz,C1CCN(CC1)c1ccc2c(c1)nc1c(n2)cccc1
316,dir_9_n_link__7_pipyredine__site2,dir_9_n_link__7_pipyredine__site2.xyz,C1CCN(CC1)c1cccc2c1nc1ccccc1n2
317,dir_9_n_link__7_pipyredine__site3,dir_9_n_link__7_pipyredine__site3.xyz,C1CCN(CC1)c1ccc2c(c1)nc1c(n2)cccc1
318,dir_9_n_link__8_p-pyridine__site1,dir_9_n_link__8_p-pyridine__site1.xyz,n1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
319,dir_9_n_link__8_p-pyridine__site2,dir_9_n_link__8_p-pyridine__site2.xyz,n1ccc(cc1)c1cccc2c1nc1ccccc1n2
320,dir_9_n_link__8_p-pyridine__site3,dir_9_n_link__8_p-pyridine__site3.xyz,n1ccc(cc1)c1ccc2c(c1)nc1c(n2)cccc1
321,dir_9_n_link__9_m-pyridine__site1,dir_9_n_link__9_m-pyridine__site1.xyz,c1ccc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
322,dir_9_n_link__9_m-pyridine__site2,dir_9_n_link__9_m-pyridine__site2.xyz,c1ccc(cn1)c1cccc2c1nc1ccccc1n2
323,dir_9_n_link__9_m-pyridine__site3,dir_9_n_link__9_m-pyridine__site3.xyz,c1ccc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
324,dir_9_n_link__10_o-pyridine__site1,dir_9_n_link__10_o-pyridine__site1.xyz,c1ccc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
325,dir_9_n_link__10_o-pyridine__site2,dir_9_n_link__10_o-pyridine__site2.xyz,c1ccc(nc1)c1cccc2c1nc1ccccc1n2
326,dir_9_n_link__10_o-pyridine__site3,dir_9_n_link__10_o-pyridine__site3.xyz,c1ccc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
327,dir_9_n_link__11_pyrazine__site1,dir_9_n_link__11_pyrazine__site1.xyz,c1cnc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
328,dir_9_n_link__11_pyrazine__site2,dir_9_n_link__11_pyrazine__site2.xyz,c1cnc(cn1)c1cccc2c1nc1ccccc1n2
329,dir_9_n_link__11_pyrazine__site3,dir_9_n_link__11_pyrazine__site3.xyz,c1cnc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
330,dir_9_n_link__12_pyramidine_H1__site1,dir_9_n_link__12_pyramidine_H1__site1.xyz,n1ccc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
331,dir_9_n_link__12_pyramidine_H1__site2,dir_9_n_link__12_pyramidine_H1__site2.xyz,n1ccc(nc1)c1cccc2c1nc1ccccc1n2
332,dir_9_n_link__12_pyramidine_H1__site3,dir_9_n_link__12_pyramidine_H1__site3.xyz,n1ccc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
333,dir_9_n_link__13_pyramidine__site1,dir_9_n_link__13_pyramidine__site1.xyz,c1ncc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
334,dir_9_n_link__13_pyramidine__site2,dir_9_n_link__13_pyramidine__site2.xyz,c1ncc(cn1)c1cccc2c1nc1ccccc1n2
335,dir_9_n_link__13_pyramidine__site3,dir_9_n_link__13_pyramidine__site3.xyz,c1ncc(cn1)c1ccc2c(c1)nc1c(n2)cccc1
336,dir_9_n_link__14_pyramidine__site1,dir_9_n_link__14_pyramidine__site1.xyz,c1cnc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
337,dir_9_n_link__14_pyramidine__site2,dir_9_n_link__14_pyramidine__site2.xyz,c1cnc(nc1)c1cccc2c1nc1ccccc1n2
338,dir_9_n_link__14_pyramidine__site3,dir_9_n_link__14_pyramidine__site3.xyz,c1cnc(nc1)c1ccc2c(c1)nc1c(n2)cccc1
339,dir_9_n_link__15_DABCO_H1__site1,dir_9_n_link__15_DABCO_H1__site1.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[N@@]2CC[N@]1CC2
340,dir_9_n_link__15_DABCO_H1__site2,dir_9_n_link__15_DABCO_H1__site2.xyz,c1cc([C@H]2C[N@@]3CC[N@]2CC3)c2c(c1)nc1c(n2)cccc1
341,dir_9_n_link__15_DABCO_H1__site3,dir_9_n_link__15_DABCO_H1__site3.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[N@@]2CC[N@]1CC2
342,dir_9_n_link__16_NEt2__site1,dir_9_n_link__16_NEt2__site1.xyz,CCN(c1ccc2c(c1)nc1c(n2)cccc1)CC
343,dir_9_n_link__16_NEt2__site2,dir_9_n_link__16_NEt2__site2.xyz,CCN(c1cccc2c1nc1ccccc1n2)CC
344,dir_9_n_link__16_NEt2__site3,dir_9_n_link__16_NEt2__site3.xyz,CCN(c1ccc2c(c1)nc1c(n2)cccc1)CC
345,dir_9_n_link__17_base__site1,dir_9_n_link__17_base__site1.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[C@@H]2CC[N@]1CC2
346,dir_9_n_link__17_base__site2,dir_9_n_link__17_base__site2.xyz,c1cc([C@H]2C[C@@H]3CC[N@]2CC3)c2c(c1)nc1c(n2)cccc1
347,dir_9_n_link__17_base__site3,dir_9_n_link__17_base__site3.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[C@@H]2CC[N@]1CC2
348,dir_9_n_link__18_base__site1,dir_9_n_link__18_base__site1.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[N@@]2CC[C@H]1CC2
349,dir_9_n_link__18_base__site2,dir_9_n_link__18_base__site2.xyz,c1cc([C@H]2C[N@@]3CC[C@H]2CC3)c2c(c1)nc1c(n2)cccc1
350,dir_9_n_link__18_base__site3,dir_9_n_link__18_base__site3.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@H]1C[N@@]2CC[C@H]1CC2
351,dir_9_n_link__19_base__site1,dir_9_n_link__19_base__site1.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@]12CC[N@](CC1)CC2
352,dir_9_n_link__19_base__site2,dir_9_n_link__19_base__site2.xyz,c1cc2nc3ccccc3nc2c(c1)[C@]12CC[N@](CC1)CC2
353,dir_9_n_link__19_base__site3,dir_9_n_link__19_base__site3.xyz,c1ccc2c(c1)nc1c(n2)ccc(c1)[C@]12CC[N@](CC1)CC2
354,dir_9_n_link__20_H2__site1,dir_9_n_link__20_H2__site1.xyz,Nc1ccc2c(c1)[C@@]1(N2C)C=Cc2c(C1)nc1c(n2)cccc1
355,dir_9_n_link__20_H2__site2,dir_9_n_link__20_H2__site2.xyz,Nc1ccc(cc1)N(c1cccc2c1nc1ccccc1n2)C
356,dir_9_n_link__20_H2__site3,dir_9_n_link__20_H2__site3.xyz,Nc1ccc(cc1)N(c1ccc2c(c1)nc1c(n2)cccc1)C
